# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue May 02 21:10:47 PDT 2023 [seed=1683087046578]
# -save_state saved_state -save_every 100000 -threads 1 -beagle_GPU -beagle_cuda -beagle_scaling dynamic infile.xml
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
151000	-24921.58955585295	-224.4290367885489	-24697.1605190644	0.930227424839053	20.382465953870675	3.9320060794095664	1.0	1.0	-24697.1605190644	0.0	-223.05988704012844
152000	-24925.502268975277	-224.70707405430184	-24700.795194920975	0.9890872139261528	20.752736876817533	5.01709237246194	1.0	1.0	-24700.795194920975	0.0	-223.09422349707728
153000	-24927.100484607206	-219.49697111447807	-24707.60351349273	0.9841017247065396	19.457361611057056	4.760471150642917	1.0	1.0	-24707.60351349273	0.0	-217.93662446990555
154000	-24911.44436018475	-223.03113900354694	-24688.413221181203	0.9957787262350236	20.438221864283346	4.3281522744813135	1.0	1.0	-24688.413221181203	0.0	-221.56599827905393
155000	-24918.972651500622	-223.65291004872134	-24695.3197414519	0.9305801842570143	20.15050210999746	5.223604867229172	1.0	1.0	-24695.3197414519	0.0	-221.9997222975809
156000	-24913.338706735478	-222.46290067873502	-24690.87580605674	0.9290832074491373	19.799242400531572	5.04362744146048	1.0	1.0	-24690.87580605674	0.0	-220.844775125085
157000	-24910.206275037166	-222.15872011224894	-24688.047554924917	0.887294240715974	19.769130011036776	4.701034634385784	1.0	1.0	-24688.047554924917	0.0	-220.6109374927834
158000	-24922.705666118054	-227.26811823330314	-24695.43754788475	0.9531187080097021	20.77632326083207	5.208053249949172	1.0	1.0	-24695.43754788475	0.0	-225.6179121038045
159000	-24926.150528239326	-224.8908259375179	-24701.25970230181	0.9184503892477971	20.534666356782385	4.48571037266191	1.0	1.0	-24701.25970230181	0.0	-223.3899290659959
160000	-24914.64720968876	-225.9289325419436	-24688.718277146814	0.9467333571252041	20.99759999434487	4.485393153023118	1.0	1.0	-24688.718277146814	0.0	-224.42810639073778
161000	-24922.705011043236	-223.8297301043049	-24698.87528093893	0.9917156964118575	20.53267416063881	4.739680103532144	1.0	1.0	-24698.87528093893	0.0	-222.27376045958167
162000	-24915.402403952812	-221.63467363009983	-24693.767730322714	0.916874133602291	20.04934636567109	4.248257037085411	1.0	1.0	-24693.767730322714	0.0	-220.18816484020223
163000	-24913.98337876478	-221.83664784757727	-24692.146730917204	0.9430884678552223	20.275737565190028	4.542584488876109	1.0	1.0	-24692.146730917204	0.0	-220.32315172681953
164000	-24919.513209405333	-225.51566860936148	-24693.997540795972	1.0076792321088348	21.01671631448149	4.477877280162312	1.0	1.0	-24693.997540795972	0.0	-224.01651949661576
165000	-24912.799766573593	-224.65280329635092	-24688.146963277242	1.0179592319484312	20.66884619511637	5.134758177834863	1.0	1.0	-24688.146963277242	0.0	-223.01677054700338
166000	-24917.855321330004	-220.42586399756078	-24697.429457332444	0.9639690258302224	19.870996536661924	4.205088121895324	1.0	1.0	-24697.429457332444	0.0	-218.98956874789997
167000	-24910.94297667098	-223.59574093736478	-24687.347235733614	1.034670838848054	20.433450023234272	4.914083777456144	1.0	1.0	-24687.347235733614	0.0	-222.00363561468174
168000	-24924.442107874336	-224.99155563791052	-24699.450552236427	0.9986603122003688	20.61878433629956	4.2338523458623225	1.0	1.0	-24699.450552236427	0.0	-223.54844333924422
169000	-24918.648410215417	-224.10714224030582	-24694.54126797511	0.9384715947422942	20.187546897987495	3.9814017815193337	1.0	1.0	-24694.54126797511	0.0	-222.7255082766077
170000	-24929.759925344206	-221.26012844875484	-24708.499796895452	0.9250735375020107	19.76244400982941	3.874627117289223	1.0	1.0	-24708.499796895452	0.0	-219.90567901837605
171000	-24916.106711590757	-224.05911994579986	-24692.047591644958	0.9091914461932987	20.397844752393876	4.948777245308477	1.0	1.0	-24692.047591644958	0.0	-222.45997942088383
172000	-24916.582524634076	-222.9135911134145	-24693.66893352066	0.9546172372569479	20.22303451312155	4.150375089253299	1.0	1.0	-24693.66893352066	0.0	-221.4903924003036
173000	-24912.217062626525	-224.61276389912118	-24687.604298727405	0.9066782561644781	20.13498456794991	5.241548617980493	1.0	1.0	-24687.604298727405	0.0	-222.95614690666838
174000	-24915.43569307034	-224.64080012063877	-24690.7948929497	0.9499409817047786	20.552951908494773	4.215431191310073	1.0	1.0	-24690.7948929497	0.0	-223.20204823517398
175000	-24918.342499781513	-225.1213957158842	-24693.22110406563	0.9282889571448186	20.537107252416316	4.370174585463518	1.0	1.0	-24693.22110406563	0.0	-223.64659275666773
176000	-24910.226347773012	-222.27399521211214	-24687.9523525609	0.9220353417043794	19.734975447639282	4.988404125347671	1.0	1.0	-24687.9523525609	0.0	-220.6668791680599
177000	-24910.45792903199	-223.67985812014723	-24686.77807091184	0.9405818930792019	20.251627120498732	4.7694534265798545	1.0	1.0	-24686.77807091184	0.0	-222.1176264074351
178000	-24920.072078471097	-223.5688960205202	-24696.50318245058	0.8937937178472664	19.877027965940446	3.609338418147769	1.0	1.0	-24696.50318245058	0.0	-222.28537152864124
179000	-24908.80122323382	-225.03316238927133	-24683.768060844548	0.9488619674882673	20.19612286563556	5.48138744543126	1.0	1.0	-24683.768060844548	0.0	-223.33180413688407
180000	-24932.17060825581	-227.6442733795494	-24704.52633487626	1.0074874985034301	21.03163570885955	4.6066872604193945	1.0	1.0	-24704.52633487626	0.0	-226.1167643794641
181000	-24925.873413896297	-225.6882134227622	-24700.185200473534	1.030942733838389	20.797770278927665	4.661935352455793	1.0	1.0	-24700.185200473534	0.0	-224.14878274915688
182000	-24926.72536445505	-226.0164382208124	-24700.708926234238	1.0139480114665187	20.82375546078241	3.9126350591132115	1.0	1.0	-24700.708926234238	0.0	-224.65222714564078
183000	-24915.89107755256	-224.09781856856156	-24691.793258984	0.9772464064338358	20.175043477641562	5.150336648620274	1.0	1.0	-24691.793258984	0.0	-222.45875648735822
184000	-24919.565643437563	-222.97908245248615	-24696.586560985077	0.9249267712000879	19.719120676671874	5.088529396321913	1.0	1.0	-24696.586560985077	0.0	-221.3520935838417
185000	-24916.027655655547	-224.76785644533462	-24691.259799210213	0.9974739416961181	20.48431558424198	4.652002728484199	1.0	1.0	-24691.259799210213	0.0	-223.23055862415984
186000	-24913.258437962693	-221.61861097932726	-24691.639826983366	0.9591930951398941	19.784515732153846	3.8351861804228955	1.0	1.0	-24691.639826983366	0.0	-220.27439299798817
187000	-24907.318868285212	-221.83761243517003	-24685.48125585004	0.9010127687489937	19.793685220203123	3.9749432494588204	1.0	1.0	-24685.48125585004	0.0	-220.45760196403137
188000	-24922.13305230323	-223.191469081984	-24698.941583221247	0.9256826819078879	20.18268717627752	4.710911290051141	1.0	1.0	-24698.941583221247	0.0	-221.64158771282948
189000	-24924.476944144626	-220.08770853959732	-24704.389235605027	0.8921776404389693	19.3165278240524	3.8677760079195433	1.0	1.0	-24704.389235605027	0.0	-218.73502887270075
190000	-24912.380637247057	-221.66709185628963	-24690.71354539077	0.955373254840622	19.893573629365456	3.978264941925458	1.0	1.0	-24690.71354539077	0.0	-220.28624607628444
191000	-24912.129495352478	-223.75043593831444	-24688.379059414165	0.9776981761375948	20.241204114286912	5.048262594934843	1.0	1.0	-24688.379059414165	0.0	-222.13139179482968
192000	-24921.66818362333	-222.7772111654543	-24698.890972457873	0.9473149582484248	20.290867056436092	4.4169560287364975	1.0	1.0	-24698.890972457873	0.0	-221.29176038789592
193000	-24919.92621512816	-223.56768036785448	-24696.358534760304	0.9506517160155971	20.508710544954713	4.907417181701384	1.0	1.0	-24696.358534760304	0.0	-221.9769325966916
194000	-24935.227914159692	-226.57296663480219	-24708.65494752489	0.9388086002645752	20.77699238747235	3.9108202687775133	1.0	1.0	-24708.65494752489	0.0	-225.20921949539607
195000	-24921.32661533314	-224.04217829342127	-24697.284437039718	0.9382904595694539	20.35735940878101	5.155375719625193	1.0	1.0	-24697.284437039718	0.0	-222.4021382941029
196000	-24908.97517704938	-223.59170373711174	-24685.383473312268	0.9388001797936751	20.143121155711732	3.921202303776009	1.0	1.0	-24685.383473312268	0.0	-222.22530542018836
197000	-24915.664074995355	-221.69133708956304	-24693.97273790579	0.9919065225422818	20.119201521469062	4.185467169140419	1.0	1.0	-24693.97273790579	0.0	-220.25971876242747
198000	-24926.78665715535	-218.18680044105662	-24708.599856714292	0.9237415827631665	19.606299330241622	4.187755480894124	1.0	1.0	-24708.599856714292	0.0	-216.7546355354037
199000	-24917.487682943105	-223.42908021056468	-24694.05860273254	0.9414504061937798	20.005230382803575	4.205406447431745	1.0	1.0	-24694.05860273254	0.0	-221.99270926368203
200000	-24913.725458878886	-222.75946265789332	-24690.96599622099	0.9465521585514987	20.05353796934332	3.980381803135183	1.0	1.0	-24690.96599622099	0.0	-221.37808491276203
201000	-24914.363719066878	-224.6905134896472	-24689.67320557723	1.005424419533262	20.287583631819928	5.57078148920373	1.0	1.0	-24689.67320557723	0.0	-222.97297814228142
202000	-24916.836368003223	-223.35851682534135	-24693.477851177882	0.9513332253061985	20.15394659040453	4.708978727382339	1.0	1.0	-24693.477851177882	0.0	-221.8090457715286
203000	-24918.18860864905	-221.7010651601506	-24696.487543488896	0.9538053639927461	19.943868243465143	4.21374407343222	1.0	1.0	-24696.487543488896	0.0	-220.26271357906845
204000	-24933.4992227463	-223.11925804160282	-24710.379964704698	0.9465866958956634	20.063874483201776	4.175786850643711	1.0	1.0	-24710.379964704698	0.0	-221.68995523383768
205000	-24919.986164019247	-221.98939313816243	-24697.996770881084	0.8648069144031807	19.603199788049658	4.045194003400273	1.0	1.0	-24697.996770881084	0.0	-220.59186362751646
206000	-24916.05310859265	-223.21915583260412	-24692.833952760044	0.9213162255281538	19.70027314628063	3.655841760170928	1.0	1.0	-24692.833952760044	0.0	-221.92282946217787
207000	-24907.873255149447	-223.24430520518092	-24684.628949944265	0.9829546753946168	20.12996581767038	3.7157445403549527	1.0	1.0	-24684.628949944265	0.0	-221.9317261324603
208000	-24926.387714889806	-223.33144629359703	-24703.05626859621	0.8992195817329375	19.96497739038712	5.094081025839962	1.0	1.0	-24703.05626859621	0.0	-221.70336701103358
209000	-24927.88851940798	-224.70792446706463	-24703.180594940917	0.9302233799067653	20.187090208805717	4.470426108604823	1.0	1.0	-24703.180594940917	0.0	-223.2104407366726
210000	-24924.035536257157	-224.3047972772794	-24699.730738979877	0.9547677486915268	20.095126963811765	4.637202609688336	1.0	1.0	-24699.730738979877	0.0	-222.770685978693
211000	-24934.808239259095	-228.4736151225009	-24706.334624136594	1.0270177128379288	20.696846846919	3.6723982860915916	1.0	1.0	-24706.334624136594	0.0	-227.1727701899134
212000	-24929.49219447615	-225.3484751058746	-24704.143719370277	0.9175633643422938	20.260279444603796	4.3122626889436075	1.0	1.0	-24704.143719370277	0.0	-223.887012353682
213000	-24928.35697105084	-223.82925682377265	-24704.527714227064	0.940431967612092	20.159295671851503	4.978639561515292	1.0	1.0	-24704.527714227064	0.0	-222.22410015047527
214000	-24940.776527883292	-226.6592057944688	-24714.117322088823	0.9159106738270445	20.765993579475445	4.582505063202989	1.0	1.0	-24714.117322088823	0.0	-225.13695998883796
215000	-24938.731226176107	-224.66473465184737	-24714.06649152426	1.0013214991771202	20.133339323013985	3.594097010884078	1.0	1.0	-24714.06649152426	0.0	-223.38544187139507
216000	-24920.53751996311	-221.9339129875833	-24698.603606975525	0.9200042767848252	19.81811486022801	4.423864680398487	1.0	1.0	-24698.603606975525	0.0	-220.44689931144444
217000	-24934.764419478965	-220.97393863911782	-24713.790480839845	0.9480035972648102	19.74722108989211	4.3212450739322605	1.0	1.0	-24713.790480839845	0.0	-219.51039506682838
218000	-24927.6553486801	-223.98791642648018	-24703.66743225362	0.9058080240150204	20.36013852401028	4.232781353431785	1.0	1.0	-24703.66743225362	0.0	-222.54505711913825
219000	-24927.98663665872	-225.24464393842646	-24702.741992720294	0.9650753446655869	20.557953518493665	4.744601353162348	1.0	1.0	-24702.741992720294	0.0	-223.68763652397988
220000	-24927.12657651356	-225.14727540827386	-24701.979301105286	0.898078760683524	20.175730635987602	3.7359517510692903	1.0	1.0	-24701.979301105286	0.0	-223.82927280258667
221000	-24931.97853230985	-224.1045665319255	-24707.873965777926	0.9116625393415008	20.271447851474377	4.860605306383514	1.0	1.0	-24707.873965777926	0.0	-222.52340355313007
222000	-24922.858448674942	-224.33267674131184	-24698.52577193363	0.9353692228179185	20.21346149010915	4.310285711617564	1.0	1.0	-24698.52577193363	0.0	-222.87167254899478
223000	-24934.947272024125	-223.352506787728	-24711.594765236398	0.9865605568249911	20.05730726387683	4.157231512539051	1.0	1.0	-24711.594765236398	0.0	-221.92765743679294
224000	-24929.459900577847	-220.76251637930315	-24708.697384198545	0.921556465002391	19.509237119312917	3.9678811652112103	1.0	1.0	-24708.697384198545	0.0	-219.38428413861246
225000	-24935.533805165673	-226.82313144387155	-24708.710673721802	0.9371252833705208	20.266503465899394	5.868446582462687	1.0	1.0	-24708.710673721802	0.0	-225.05354148177247
226000	-24927.21832507172	-224.8042728264748	-24702.414052245247	1.0079888703739601	20.69608427780766	4.504801853041892	1.0	1.0	-24702.414052245247	0.0	-223.2991289201683
227000	-24912.9983053805	-221.6819506782975	-24691.316354702205	0.9858491035454917	20.119983332020116	4.327897810948325	1.0	1.0	-24691.316354702205	0.0	-220.21686874818081
228000	-24930.09366653129	-222.0444978935429	-24708.04916863775	0.934249539573246	20.13044903206927	4.56541449088084	1.0	1.0	-24708.04916863775	0.0	-220.52598858605356
229000	-24926.72070553127	-222.32398850343043	-24704.396717027837	0.9343280391604409	20.128619634982623	4.261654095241124	1.0	1.0	-24704.396717027837	0.0	-220.8743311332445
230000	-24914.656153869957	-221.21352026556107	-24693.442633604394	0.9512152819044628	19.808048087653553	4.045988940387093	1.0	1.0	-24693.442633604394	0.0	-219.8157942602876
231000	-24918.710856920876	-226.64947277547367	-24692.061384145403	0.939723181856296	20.730165848860736	5.3923466616386095	1.0	1.0	-24692.061384145403	0.0	-224.96449211208338
232000	-24924.999355725307	-223.14112267852894	-24701.85823304678	0.9730739747680703	20.369235971971893	4.5630966180673465	1.0	1.0	-24701.85823304678	0.0	-221.6231212025656
233000	-24922.157117410436	-221.76392480189085	-24700.393192608546	0.9310776666774144	19.990923945061574	4.500086346199611	1.0	1.0	-24700.393192608546	0.0	-220.2598282172543
234000	-24920.817876458266	-222.3701830698448	-24698.44769338842	0.945947187768519	19.890142860807202	3.899684201197925	1.0	1.0	-24698.44769338842	0.0	-221.0092874940396
235000	-24911.479960992914	-222.12230630131953	-24689.357654691594	0.9472315319234706	20.004258386119048	4.554616308541951	1.0	1.0	-24689.357654691594	0.0	-220.60616500938238
236000	-24920.261351887013	-225.35348817114198	-24694.90786371587	0.888517708325899	20.279805434746883	4.528334443408879	1.0	1.0	-24694.90786371587	0.0	-223.84313397179181
237000	-24925.834779215405	-222.81943862021095	-24703.015340595193	0.9498458897073276	20.19233186202876	4.223903703067188	1.0	1.0	-24703.015340595193	0.0	-221.37867887163617
238000	-24917.854238945685	-221.8370114175927	-24696.017227528093	0.8850641215114404	19.868028740848217	4.438770021991349	1.0	1.0	-24696.017227528093	0.0	-220.34663410160027
239000	-24913.04114066741	-220.91487972925057	-24692.12626093816	0.897757979623564	19.737141655331378	4.551501713409218	1.0	1.0	-24692.12626093816	0.0	-219.39942250383808
240000	-24924.990056407212	-224.0265261741316	-24700.96353023308	0.9930511204723989	20.42270540715746	4.339868912717183	1.0	1.0	-24700.96353023308	0.0	-222.55868203091848
241000	-24920.103481071303	-224.20909218548405	-24695.89438888582	0.8980087075047769	20.255234053422583	4.241264704162884	1.0	1.0	-24695.89438888582	0.0	-222.7642306814329
242000	-24923.557946841902	-224.01478809908468	-24699.543158742817	0.999042439464174	20.506340410494555	4.954611983330588	1.0	1.0	-24699.543158742817	0.0	-222.4144692424758
243000	-24921.584645411876	-222.9839180203696	-24698.600727391506	0.8967723543210223	19.99662063947173	5.0505428056079875	1.0	1.0	-24698.600727391506	0.0	-221.36442229659957
244000	-24907.253595151913	-221.28209650581135	-24685.9714986461	0.9208256532872963	19.94315590285668	4.272535858408036	1.0	1.0	-24685.9714986461	0.0	-219.82988897699917
245000	-24931.28261845658	-224.92295603876877	-24706.35966241781	0.9530861654183921	20.284189347752086	3.4052399502147366	1.0	1.0	-24706.35966241781	0.0	-223.69764063168992
246000	-24922.46308781736	-220.86839606979035	-24701.59469174757	0.9560944250462655	20.13487384849295	4.088805535680825	1.0	1.0	-24701.59469174757	0.0	-219.46014318745492
247000	-24915.76304620567	-223.9245542265369	-24691.83849197913	0.9955280655794404	20.65873802755362	4.648613246345392	1.0	1.0	-24691.83849197913	0.0	-222.38798527800844
248000	-24905.70177897322	-220.97398310251916	-24684.7277958707	0.952023538631687	20.051765763710392	4.00058380989245	1.0	1.0	-24684.7277958707	0.0	-219.58754279957617
249000	-24919.48396610859	-223.674525978499	-24695.80944013009	0.990647158577461	20.54458780284357	4.727381924951271	1.0	1.0	-24695.80944013009	0.0	-222.1211544334738
250000	-24923.368725196007	-222.4142656034451	-24700.95445959256	0.9325368684706447	20.0730143167288	4.2101246746907846	1.0	1.0	-24700.95445959256	0.0	-220.9767733422485
251000	-24921.123839777603	-222.64012898770522	-24698.483710789897	0.9772207022152031	20.184523882478356	3.9125702654261496	1.0	1.0	-24698.483710789897	0.0	-221.27593447278588
252000	-24924.874586447742	-224.29504906462506	-24700.579537383117	0.9628090780813464	20.41916978529643	4.881213351186368	1.0	1.0	-24700.579537383117	0.0	-222.709655238127
253000	-24918.63526831009	-223.737252452512	-24694.898015857576	0.9585315660782985	20.488247656482443	4.650828343731518	1.0	1.0	-24694.898015857576	0.0	-222.2002071103406
254000	-24934.227151446954	-224.02614197837786	-24710.201009468576	0.9795904791285417	20.240772950730435	5.4625774257263595	1.0	1.0	-24710.201009468576	0.0	-222.3282212440106
255000	-24926.297099402786	-220.7100148255405	-24705.587084577244	0.9430127491172425	19.94446105248372	3.6732876414977436	1.0	1.0	-24705.587084577244	0.0	-219.40892774935492
256000	-24926.363442341266	-224.0816855747464	-24702.28175676652	0.9824933484243794	20.68253302078807	4.131134566155655	1.0	1.0	-24702.28175676652	0.0	-222.66313349214536
257000	-24922.828971434345	-223.26496183117413	-24699.56400960317	1.0195706816164956	20.65492723650705	4.512355260586484	1.0	1.0	-24699.56400960317	0.0	-221.75814258324584
258000	-24934.196329251718	-220.6765801029704	-24713.51974914875	0.9508461309038464	19.854184191385954	3.910430750788106	1.0	1.0	-24713.51974914875	0.0	-219.31293256859902
259000	-24924.637061880927	-222.455876399103	-24702.181185481822	0.8833200596171891	19.897266633831904	4.880836549756972	1.0	1.0	-24702.181185481822	0.0	-220.87055976979886
260000	-24917.97486441039	-222.2008817671965	-24695.773982643193	0.9518653140611975	20.1064512584335	4.156108667701878	1.0	1.0	-24695.773982643193	0.0	-220.7763025471161
